first_surname,second_surname,name,team,race_time,gender,distance,style,category,date,event_time,Piscina Corta
melguizo,sánchez,áfrica,C.N. Portuense,00:00:59.990000,fem,50,espalda,alevin,2023-04-01,12:41:00,False
alonso,flor,jaime,C.N.Portuense,00:02:13.830000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
ruiz,navarro,javier,C.D.N.Ciudad De Algeciras,00:02:18.950000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
macias,fernandez,david,C.N.Los Barrios,00:02:22.820000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
martin,castilla,iker,C.N.Los Barrios,00:02:24.870000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
casado,jurado,angel,C.D.N.Sanlucar,00:02:28.760000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
espinosa,carrasco,guillermo,C.N.San Fernando,00:02:32.420000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
caro,salva,jose,C.N.Portuense,00:02:32.970000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
utrera,garcia,manuel,C.N.Cadiz,00:02:34.130000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
gonzalez,grigoriu,matis,C.N.Estepona,00:02:35.030000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
sanchez,garcia,alejandro,C.N.San Fernando,00:02:35.280000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
barrajon,panao,raul,C.N.Bahia De Cadiz,00:02:36.450000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
cepero,paez,daniel,C.N.Puerto Real,00:02:36.530000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
martinez,jimenez,daniel,C.N.Cadiz,00:02:39.170000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
rivero,benitez,ruben,C.N.Ubrique,00:02:40.370000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
navas,armenta,diego,C.N.Dos Hermanas,00:02:41.220000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
romero,rios,alejandro,C.N.Puerto Real,00:02:44.620000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
tristancho,gonzalez,saul,C.N.San Roque,00:02:45.800000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
lora,caballero,angel,C.N.Dos Hermanas,00:02:51.710000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
corzo,uzquiza,aitor,C.N.Alcala,00:02:52.090000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
calderón,gonzález,alejandro,C.N.Alcala,00:03:23.530000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
rodriguez,garcía,javier,C.D.N.Ciudad De Algeciras,00:03:35.250000,masc,200,estilos,absoluto,2023-05-27,10:00:00,True
quintero,nuñez,agustin,Fusion Colombino-Lepe,00:00:27.220000,masc,50,libre,alevin,2023-04-01,17:13:00,False
carmona,vaz,gonzalo,C.N. Mairena Aljarafe,00:00:28.030000,masc,50,libre,alevin,2023-04-01,17:13:00,False
eraso,granado,mario,C.N. Bahia De Cadiz,00:00:28.670000,masc,50,libre,alevin,2023-04-01,17:13:00,False
lozano,jimenez,alvaro,Dkv Club Natacion Jerez,00:00:28.710000,masc,50,libre,alevin,2023-04-01,17:13:00,False
fernandez,roman,raul,C.N. Dos Hermanas,00:00:29,masc,50,libre,alevin,2023-04-01,17:13:00,False
perez,mora,miguel,C.N. Cadiz,00:00:31.210000,masc,50,libre,alevin,2023-04-01,17:13:00,False
eizaga,garcia,bruno,C.N. Cadiz,00:00:31.220000,masc,50,libre,alevin,2023-04-01,17:13:00,False
león,lópez,ángel,Circulo Mercantil,00:00:31.260000,masc,50,libre,alevin,2023-04-01,17:13:00,False
aguaded,eugenio,rodrigo,Fusion Colombino-Lepe,00:00:31.310000,masc,50,libre,alevin,2023-04-01,17:13:00,False
castillo,sanchez,david,G.N. Sevilla ,00:00:31.840000,masc,50,libre,alevin,2023-04-01,17:13:00,False
lopez,contreras,antonio,Dkv Club Natacion Jerez,00:00:31.090000,masc,50,libre,alevin,2023-04-01,17:13:00,False
leonsegui,arcusa,miguel,C.N. Cadiz,00:00:32.580000,masc,50,libre,alevin,2023-04-01,17:13:00,False
rubio,colorado,tristán,C.N. Dos Hermanas,00:00:33.580000,masc,50,libre,alevin,2023-04-01,17:13:00,False
hernández,gómez,tayron,C.N. Puerto Real,00:00:33.660000,masc,50,libre,alevin,2023-04-01,17:13:00,False
vazquez,doblas,iván,C.N. Dos Hermanas,00:00:34.660000,masc,50,libre,alevin,2023-04-01,17:13:00,False
garcia,lopez,hugo,C.N. Cadiz,00:00:35.460000,masc,50,libre,alevin,2023-04-01,17:13:00,False
ortega,miranda,daniel,C.N. Puerto Real,00:00:36.450000,masc,50,libre,alevin,2023-04-01,17:13:00,False
escuer,rodriguez,dario,Club Deportivo Waterpolo Jerez,00:00:36.620000,masc,50,libre,alevin,2023-04-01,17:13:00,False
estevez,terroba,david,C.N. San Fernando,00:00:36.740000,masc,50,libre,alevin,2023-04-01,17:13:00,False
monge,ferruz,sergio,C.N. Cadiz,00:00:38.030000,masc,50,libre,alevin,2023-04-01,17:13:00,False
garcia,peci,joel,C.N. San Fernando,00:00:38.990000,masc,50,libre,alevin,2023-04-01,17:13:00,False
rodriguez,lozano,javier,C.N. Cadiz,00:00:41.490000,masc,50,libre,alevin,2023-04-01,17:13:00,False
figueiras,ordoñez,pablo,C.N. Bahia De Cadiz,00:00:41.050000,masc,50,libre,alevin,2023-04-01,17:13:00,False
salinas,bozalongo,german,C.N. Cadiz,00:00:41.670000,masc,50,libre,alevin,2023-04-01,17:13:00,False
delgado,fariñas,alvaro,C.N. Cadiz,00:00:45.230000,masc,50,libre,alevin,2023-04-01,17:13:00,False
andreu,perez-rubio,juan,C.N. Bahia De Cadiz,00:00:49.960000,masc,50,libre,alevin,2023-04-01,17:13:00,False
jurado,fernández,jose,C.N. Cadiz,00:00:51.460000,masc,50,libre,alevin,2023-04-01,17:13:00,False
merino,rodriguez,iker,C.N.Portuense,00:02:01.320000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
blanco,fernandez,alfonso,C.Nautico Sevilla,00:02:07.880000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
utrera,garcia,manuel,C.N.Cadiz,00:02:10.850000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
sanz,montes,samuel,C.N.San Fernando,00:02:11.590000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
gonzalez,ceballos,rafael,C.N.San Fernando,00:02:13.010000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
raposo,listan,felix,C.D.N.Sanlucar,00:02:14.650000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
lópez,galán,alejandro,C.N.Caballa - Ciudad De Ceuta,00:02:15.210000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
cortabitarte,rodriguez,javier,C.N.Cadiz,00:02:15.370000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
redondo,zamora,antonio,C.D.N.Ciudad De Algeciras,00:02:16.570000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
gonzález,pradas,héctor,C.N.Portuense,00:02:17.070000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
barrajon,panao,raul,C.N.Bahia De Cadiz,00:02:18.800000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
gil,de,miguel,C.N.Los Barrios,00:02:19.100000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
castro,garcia,guillermo,C.N.Union Rinconada,00:02:20.230000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
ledesma,,gabriel,C.N.Estepona,00:02:21.610000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
tuñon,vazquez,juan,C.N.Portuense,00:02:22.190000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
chornet,fernandez,adrian,C.N.Union Rinconada,00:02:24.170000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
gil,de,miguel,C.N.Los Barrios,00:02:24.450000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
trueba,madueño,antonio,C.N.Puerto Real,00:02:29.930000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
gomez,garcia,samuel,C.D.N.Ciudad De Algeciras,00:02:33.520000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
amaya,perez,pablo,C.N.Ubrique,00:02:33.880000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
rios,gonzalez,raul,C.N.Ubrique,00:02:40.170000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
muñoz,rodriguez,rodrigo,DkvClub Natacion Jerez,00:02:44.430000,masc,200,libre,absoluto,2023-05-27,11:57:00,True
rojas,villarin,leo,C.N. Los Barrios,00:01:39.990000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
jos,gonzalez,jaime,C.N. Portuense,00:01:45.490000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
oprea,adrián,marian,C.D.N. Ciudad De Algeciras,00:01:51.160000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
roman,de,rueda,Dkv Club Natacion Jerez,00:01:52.110000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
jiménez,vidal,alberto,C.D.N. Sanlucar,00:01:52.560000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
roncero,aguilera,juan,C.N. Los Barrios,00:02:00.740000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
rodriguez,garcia,daniel,C.D.N. Ciudad De Algeciras,00:02:06,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
villar,rodriguez,sergio,C.N. Bahia De Cadiz,00:02:08.090000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
lópez,garcía,damián,C.D.N. Sanlucar,00:02:10.430000,masc,100,espalda,benjamin,2023-03-25,11:35:00,True
dominguez,castillo,aitana,C.D.N. Ciudad De Algeciras,00:02:15.890000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
pavon,soto,diana,C.N. Bahia De Cadiz,00:02:17.560000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
marshall,,tayla,C.Kronos Natación Mijas,00:02:17.810000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
souissi,ayuso,fatima,C.N. Cadiz,00:02:23.290000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
olmedo,díaz,ana,C.N. Puerto Real,00:02:27.750000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
mena,orozco,blanca,C.D.N. Sanlucar,00:02:28.940000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
montes,,elena,C.N. Estepona,00:02:34.380000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
villa,pineda,maria,C.N. San Roque,00:02:42.690000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
alvarez,rodriguez,ana,C.N. Los Barrios,00:02:46.290000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
noguera,robles,valeria,C.N.La Salle-Melilla,00:02:57.180000,fem,200,libre,absoluto,2023-04-15,10:00:00,True
aguilar,conesa,julia,C.D.N.Ciudad De Algeciras,00:03:43.700000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
morillo,machuca,valeria,C.N.Bahia De Cadiz,00:04:12.380000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
narvaez,pareja,sofia,C.N.Conil,00:04:30.160000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
escandon,redruello,candela,C.N.San Fernando,00:04:32.570000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
herrera,herrera,ariadna,C.N.Los Barrios,00:04:47.740000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
monreal,becerra,ana,DkvClub Natacion Jerez,00:04:53.790000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
medialdea,romero,beatriz,C.D.N.Ciudad De Algeciras,00:05:20.940000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
alcedo,prieto,adriana,C.N.Puerto Real,00:05:26.020000,fem,200,braza,benjamin,2023-03-25,11:25:00,True
gallardo,bravo,lara,C.N.Caballa - Ciudad De Ceuta,00:01:05.180000,fem,100,libre,infantil,2023-05-27,19:01:00,True
torres,navas,blanca,C.N.Dos Hermanas,00:01:05.290000,fem,100,libre,infantil,2023-05-27,19:01:00,True
pedraza,fernandez,yulia,C.N.San Fernando,00:01:05.460000,fem,100,libre,infantil,2023-05-27,19:01:00,True
romero,martinez,helena,C.N.Union Rinconada,00:01:06.880000,fem,100,libre,infantil,2023-05-27,19:01:00,True
moreno,bustos,maria,C.D.N.Ciudad De Algeciras,00:01:07.050000,fem,100,libre,infantil,2023-05-27,19:01:00,True
cruz,valero,maria,C.N.San Fernando,00:01:07.620000,fem,100,libre,infantil,2023-05-27,19:01:00,True
zapata,villabrille,paula,C.N.San Roque,00:01:07.790000,fem,100,libre,infantil,2023-05-27,19:01:00,True
garrido,zaypseva,alexandra,C.N.Dos Hermanas,00:01:08.080000,fem,100,libre,infantil,2023-05-27,19:01:00,True
lozano,mandesis,irene,C.N.Los Barrios,00:01:08.830000,fem,100,libre,infantil,2023-05-27,19:01:00,True
burrueco,reyero,rebeca,C.N.San Roque,00:01:08.970000,fem,100,libre,infantil,2023-05-27,19:01:00,True
andria,romero,paola,C.N.Bahia De Cadiz,00:01:10.550000,fem,100,libre,infantil,2023-05-27,19:01:00,True
delgado,fernandez,daniela,C.N.Union Rinconada,00:01:10.660000,fem,100,libre,infantil,2023-05-27,19:01:00,True
carrasco,torres,lucía,C.N.Puerto Real,00:01:10.680000,fem,100,libre,infantil,2023-05-27,19:01:00,True
marín,domínguez,noelia,C.N.Portuense,00:01:11.070000,fem,100,libre,infantil,2023-05-27,19:01:00,True
heredia,robles,ángela,C.N.Puerto Real,00:01:11.120000,fem,100,libre,infantil,2023-05-27,19:01:00,True
romero,adame,sandra,C.N.Estepona,00:01:11.940000,fem,100,libre,infantil,2023-05-27,19:01:00,True
calvo,benitez,claudia,C.D.N.Sanlucar,00:01:13.030000,fem,100,libre,infantil,2023-05-27,19:01:00,True
herrera,gallardo,carla,C.N.Portuense,00:01:13.150000,fem,100,libre,infantil,2023-05-27,19:01:00,True
becerra,cantero,elena,C.N.Los Barrios,00:01:14.040000,fem,100,libre,infantil,2023-05-27,19:01:00,True
romero,moreno,marta,C.D.N.Sanlucar,00:01:14.430000,fem,100,libre,infantil,2023-05-27,19:01:00,True
guisado,ferrari,noah,C.N.Cadiz,00:01:14.590000,fem,100,libre,infantil,2023-05-27,19:01:00,True
probert,rey,rebeca,CirculoMercantil,00:00:28.970000,fem,50,libre,alevin,2023-04-01,17:19:00,False
rabazo,olivera,paula,FusionColombino-Lepe,00:00:31.980000,fem,50,libre,alevin,2023-04-01,17:19:00,False
cidoncha,alfonso,lourdes,FusionColombino-Lepe,00:00:32.510000,fem,50,libre,alevin,2023-04-01,17:19:00,False
chamorro,benavente,belen,DkvClub Natacion Jerez,00:00:32.060000,fem,50,libre,alevin,2023-04-01,17:19:00,False
utrera,garcia,maria,C.N.Cadiz,00:00:34.080000,fem,50,libre,alevin,2023-04-01,17:19:00,False
peña,brenke,alina,FusionColombino-Lepe,00:00:34.320000,fem,50,libre,alevin,2023-04-01,17:19:00,False
orube,santos,ana,FusionColombino-Lepe,00:00:34.370000,fem,50,libre,alevin,2023-04-01,17:19:00,False
salvador,sabino,luara,C.N.Alcala,00:00:34.970000,fem,50,libre,alevin,2023-04-01,17:19:00,False
bravo,villar,marcela,C.N.Bahia De Cadiz,00:00:35.550000,fem,50,libre,alevin,2023-04-01,17:19:00,False
sanchez,morales,aitana,C.N.Union Rinconada,00:00:35.080000,fem,50,libre,alevin,2023-04-01,17:19:00,False
menjibar,fandiño,carolina,C.N.Bahia De Cadiz,00:00:36.050000,fem,50,libre,alevin,2023-04-01,17:19:00,False
escot,guerrero,cristina,CirculoMercantil,00:00:36.060000,fem,50,libre,alevin,2023-04-01,17:19:00,False
davila,delcan,ainhoa,C.N.Huelva,00:00:36.260000,fem,50,libre,alevin,2023-04-01,17:19:00,False
rodríguez,suárez,daniela,C.N.Dos Hermanas,00:00:36.660000,fem,50,libre,alevin,2023-04-01,17:19:00,False
soto,castañeda,alma,C.N.Huelva,00:00:38.030000,fem,50,libre,alevin,2023-04-01,17:19:00,False
rubiño,rubio,jimena,C.N.Alcala,00:00:38.590000,fem,50,libre,alevin,2023-04-01,17:19:00,False
aguaded,eugenio,violeta,FusionColombino-Lepe,00:00:39.390000,fem,50,libre,alevin,2023-04-01,17:19:00,False
morales,adriana,11,DkvClub Natacion Jerez,00:00:39.730000,fem,50,libre,alevin,2023-04-01,17:19:00,False
ramirez,varela,laura,FusionColombino-Lepe,00:00:39.880000,fem,50,libre,alevin,2023-04-01,17:19:00,False
jacinto,torres,macarena,CirculoMercantil,00:00:40.140000,fem,50,libre,alevin,2023-04-01,17:19:00,False
ortega,miranda,andrea,C.N.Puerto Real,00:00:43.110000,fem,50,libre,alevin,2023-04-01,17:19:00,False
boje,sancho,marina,C.N.Alcala,00:00:44.360000,fem,50,libre,alevin,2023-04-01,17:19:00,False
del,cueto,godoy,C.N.Dos Hermanas,00:00:46.010000,fem,50,libre,alevin,2023-04-01,17:19:00,False
lamas,ruiz,claudia,C.N.San Fernando,00:00:47.190000,fem,50,libre,alevin,2023-04-01,17:19:00,False
armendáriz,núñez,michelle,C.N.Puerto Real,00:00:47.540000,fem,50,libre,alevin,2023-04-01,17:19:00,False
martinez,de,pinillos,C.N.San Fernando,00:00:51.840000,fem,50,libre,alevin,2023-04-01,17:19:00,False
melguizo,sánchez,áfrica,C.N.Portuense,00:00:54.490000,fem,50,libre,alevin,2023-04-01,17:19:00,False
saborito,castillo,aitor,C.N.Axarquia,00:01:05.810000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
serrato,mena,hugo,C.KronosNatación Mijas,00:01:06.270000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
palomo,timon,daniel,C.KronosNatación Mijas,00:01:09.520000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
rojas,rolón,ricardo,C.D.N.Inacua Malaga,00:01:10.240000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
navarrina,jaime,nathan,C.N.Fuengirola,00:01:15.470000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
martinez,gonzalez,alvaro,C.N.Los Barrios,00:01:17.280000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
efremov,ivanenko,daniel,C.N.Axarquia,00:01:18.860000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
casado,concheso,rafael,C.N.Fuengirola,00:01:23.150000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
varo,bernal,jose,C.D.N.Inacua Malaga,00:01:25.270000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
lorite,gonzalez,bruno,Navial,00:01:27.560000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
linares,mata,josé,C.N.Axarquia,00:01:29.370000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
varaksa,siarhei,10,C.N.Estepona,00:01:34.550000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
torres,gomez,jose,C.N.Villarrense,00:01:38.260000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
sánchez,gonzález,alejandro,C.N.Axarquia,00:01:39.080000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
delaunay,morgan,10,C.N.Los Barrios,00:01:39.450000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
garcía,baquero,márquez,C.KronosNatación Mijas,00:01:39.750000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
cano,luque,jose,C.N.Baena,00:01:41.770000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
martin,messaoudi,jose,C.N.Estepona,00:01:44.160000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
rodriguez,garcía,javier,C.D.N.Ciudad De Algeciras,00:01:57.170000,masc,100,mariposa,alevin,2023-04-01,12:13:00,True
martin,garcia,guillermo,Club Deportivo Waterpolo Jerez,00:01:26.550000,masc,100,libre,benjamin,2023-01-14,11:00:00,True
serrano,fuentes,daniel,C.D.N. Ciudad De Algeciras,00:01:37.570000,masc,100,libre,benjamin,2023-01-14,11:00:00,True
garcia,sanchez,carlos,C.N. San Fernando,00:01:39.710000,masc,100,libre,benjamin,2023-01-14,11:00:00,True
mulero,roman,biel,C.N. Los Barrios,00:01:40.310000,masc,100,libre,benjamin,2023-01-14,11:00:00,True
morejon,lara,mario,C.N. Bahia De Cadiz,00:01:55.510000,masc,100,libre,benjamin,2023-01-14,11:00:00,True
antúnez,molina,daniel,C.N. Los Barrios,00:01:59.920000,masc,100,libre,benjamin,2023-01-14,11:00:00,True
serrato,mena,hugo,C.KronosNatación Mijas,00:01:05.860000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
eraso,granado,mario,C.N.Bahia De Cadiz,00:01:06.780000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
rodriguez,lopez,david,C.D.N.Sanlucar,00:01:07.070000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
gallego,guerrero,pablo,C.D.N.Ciudad De Algeciras,00:01:07.270000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
espinosa,carrasco,guillermo,C.N.San Fernando,00:01:07.570000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
garcia,carrasco,alejandro,C.N.Estepona,00:01:13.480000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
veremchut,,vasilii,ClubDeportivo Waterpolo Jerez,00:01:13.550000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
perez,sanchez,jesus,C.N.Bahia De Cadiz,00:01:13.660000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
gomez,garcia,samuel,C.D.N.Ciudad De Algeciras,00:01:17.850000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
alabarce,manrique,ismael,C.N.Los Barrios,00:01:20.090000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
martin,guerra,javier,C.KronosNatación Mijas,00:01:22.750000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
labrador,martin,ivan,C.N.San Roque,00:01:24.650000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
oliva,flores,marcos,C.N.Estepona,00:01:27.490000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
leonsegui,arcusa,miguel,C.N.Cadiz,00:01:32.390000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
romero,perez,gonzalo,C.N.Puerto Real,00:01:33.240000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
bravo,tortosa,victor,ClubNat. Melilla,00:01:35.900000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
prian,perez,javier,DkvClub Natacion Jerez,00:01:43.130000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
muñoz,mena,alexis,C.N.Los Barrios,00:01:46.050000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
escuer,rodriguez,dario,ClubDeportivo Waterpolo Jerez,00:01:49.510000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
rivas,royo,juan,C.N.San Roque,00:01:53,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
salinas,bozalongo,german,C.N.Cadiz,00:01:53.160000,masc,100,mariposa,alevin,2023-04-15,11:08:00,True
eraso,granado,mario,C.N. Bahia De Cadiz,00:00:29.840000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
espinosa,carrasco,guillermo,C.N. San Fernando,00:00:30.290000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
alcazar,rivas,pepe,Circulo Mercantil,00:00:30.960000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
navas,armenta,diego,C.N. Dos Hermanas,00:00:33.560000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
stefan,dragan,andrei,Fusion Colombino-Lepe,00:00:34.530000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
de,los,santos,Dkv Club Natacion Jerez,00:00:34.830000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
terrón,gonzalez,daniel,C.N. Dos Hermanas,00:00:35.260000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
lopez,contreras,antonio,Dkv Club Natacion Jerez,00:00:35.480000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
eizaga,garcia,bruno,C.N. Cadiz,00:00:36.060000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
farauste,camacho,uriel,C.N. Huelva,00:00:36.060000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
fernandez,llaves,ezequiel,C.N. Bahia De Cadiz,00:00:36.920000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
ramos,villegas,jesus,Fusion Colombino-Lepe,00:00:38.080000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
palmero,espinosa,jose,Club Deportivo Waterpolo Jerez,00:00:41.560000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
escobar,fernandez,jorge,C.N. Cadiz,00:00:48.130000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
figueiras,ordoñez,pablo,C.N. Bahia De Cadiz,00:00:50.330000,masc,50,mariposa,alevin,2023-04-01,16:00:00,False
rodriguez,lopez,david,C.D.N.Sanlucar,00:01:00.510000,masc,100,libre,alevin,2023-05-27,18:34:00,True
amado,perez,yerai,C.N.San Fernando,00:01:01,masc,100,libre,alevin,2023-05-27,18:34:00,True
lópez,galán,alejandro,C.N.Caballa - Ciudad De Ceuta,00:01:01.710000,masc,100,libre,alevin,2023-05-27,18:34:00,True
gonzález,pradas,héctor,C.N.Portuense,00:01:02.530000,masc,100,libre,alevin,2023-05-27,18:34:00,True
garcía,lucero,jorge,C.N.Portuense,00:01:02.770000,masc,100,libre,alevin,2023-05-27,18:34:00,True
pelaez,manzano,victor,C.N.San Fernando,00:01:03.310000,masc,100,libre,alevin,2023-05-27,18:34:00,True
domínguez,ruiz,álvaro,C.N.Dos Hermanas,00:01:03.500000,masc,100,libre,alevin,2023-05-27,18:34:00,True
navas,armenta,diego,C.N.Dos Hermanas,00:01:04.430000,masc,100,libre,alevin,2023-05-27,18:34:00,True
martinez,gonzalez,alvaro,C.N.Los Barrios,00:01:07.550000,masc,100,libre,alevin,2023-05-27,18:34:00,True
amaya,perez,pablo,C.N.Ubrique,00:01:08.140000,masc,100,libre,alevin,2023-05-27,18:34:00,True
gilabert,ramírez,rafael,C.N.Portuense,00:01:08.180000,masc,100,libre,alevin,2023-05-27,18:34:00,True
lopez,gomez,pablo,C.N.Alcala,00:01:09.550000,masc,100,libre,alevin,2023-05-27,18:34:00,True
eizaga,garcia,bruno,C.N.Cadiz,00:01:10.090000,masc,100,libre,alevin,2023-05-27,18:34:00,True
barrientos,durbán,javier,C.N.Portuense,00:01:10.510000,masc,100,libre,alevin,2023-05-27,18:34:00,True
orte,gómez,jaime,C.N.Portuense,00:01:11.110000,masc,100,libre,alevin,2023-05-27,18:34:00,True
lopez,contreras,antonio,DkvClub Natacion Jerez,00:01:11.320000,masc,100,libre,alevin,2023-05-27,18:34:00,True
leonsegui,arcusa,miguel,C.N.Cadiz,00:01:12.060000,masc,100,libre,alevin,2023-05-27,18:34:00,True
rodriguez,muriel,jose,C.D.N.Ciudad De Algeciras,00:01:12.180000,masc,100,libre,alevin,2023-05-27,18:34:00,True
romero,perez,gonzalo,C.N.Puerto Real,00:01:15.320000,masc,100,libre,alevin,2023-05-27,18:34:00,True
campayo,mellado,manuel,C.N.San Roque,00:01:16.250000,masc,100,libre,alevin,2023-05-27,18:34:00,True
hickey,ayuso,patrick,C.N.Alcala,00:01:17.580000,masc,100,libre,alevin,2023-05-27,18:34:00,True
molina,torres,mario,C.D.N.Ciudad De Algeciras,00:01:18.160000,masc,100,libre,alevin,2023-05-27,18:34:00,True
